CMTE_ID,CAND_NAME,CAND_PTY_AFFILIATION,CMTE_NM,CMTE_PTY_AFFILIATION,NAME,CITY,STATE,ZIP_CODE,TRANSACTION_AMT,TRANSACTION_DT,PURPOSE,CATEGORY_DESC,ENTITY_TP
C00463620,"RIBBLE, REID J. REP.",REP,RIBBLE FOR CONGRESS,REP,USPS,WASHINGTON,DC,200365303,232,2015-01-20,PO BOX RENEWAL,,ORG
C00358952,"ISRAEL, STEVE J.",DEM,STEVE ISRAEL FOR CONGRESS COMMITTEE,DEM,FEDEX,HAUPPAUGE,NY,117884300,286.59,2015-01-05,SHIPPING,,ORG
C00436386,"BARRASSO, JOHN A",REP,FRIENDS OF JOHN BARRASSO,REP,VERIZON WIRELESS,BASKING RIDGE,NJ,07920,351.43,2015-02-19,WIRELESS SERVICE,,
C00309567,,,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,DEM,COSTCO,ISSAQUAH,WA,98027,0.45,2014-12-30,OFFICE SUPPLIES (SEE AMERICAN EXPRESS),,ORG
C00570465,,,OUR AMERICA PAC,,NSON OPINION RESEARCH,SALT LAKE CITY,UT,84102,1800,2015-01-05,CONSULTING FEES,,ORG
C00506931,"STEWART, CHRIS",REP,"FRIENDS FOR CHRIS STEWART, INC.",REP,MAILCHIMP,ATLANTA,GA,30318,150,2015-01-26,POSTAGE & SHIPPING,,ORG
C00536680,"HUFFMAN, JARED",DEM,HUFFMAN FOR CONGRESS 2014,DEM,"HUFFMAN, JARED",SAN RAFAEL,CA,94901,302.45,2015-03-31,MILEAGE,Travel Expenses,IND
C00498667,"TAKANO, MARK",DEM,MARK TAKANO FOR CONGRESS,DEM,AMERICAN EXPRESS,LOS ANGELES,CA,900968000,190.82,2015-05-26,INTEREST FEE,,ORG
C00550673,"MCKENZIE, BOBBY",DEM,BOBBY FOR MICHIGAN,DEM,GEORGE'S SENATE RESTAURANT,NORTHVILLE,MI,481683475,256.23,2015-01-12,MEALS & BEVERAGES,Travel Expenses,ORG
C00554949,"BRAT, DAVID ALAN MR.",REP,FRIENDS OF DAVE BRAT INC.,REP,CROCKER CONSULTING,WASHINGTON,DC,20005,5375,2015-05-06,FUNDRAISING CONSULTING,Solicitation and Fundraising Expenses,ORG
C00466482,"LANKFORD, JAMES PAUL",REP,FAMILIES FOR JAMES LANKFORD,REP,STEPHENS COUNTY GOP,DUNCAN,OK,73533,250,2015-04-20,FISH FRY TABLE & RECEPTION TICKETS,Administrative/Salary/Overhead Expenses,
C00166827,"HARKIN, THOMAS RICHARD",DEM,CITIZENS FOR HARKIN,DEM,WEINMAN INSURANCE,INDIANOLA,IA,50125,583,2015-02-18,INSURANCE EXP,,
C00193433,,,EMILY'S LIST,,TAYLOR GOURMET,WASHINGTON,DC,20005,285.09,2015-05-21,TRAVEL/ACCOMMODATION /MEALS,,ORG
C00445015,"FLEMING, JOHN C MR. JR.",REP,FLEMING FOR CONGRESS,REP,JONES DAY,WASHINGTON,DC,200012105,3997.5,2015-03-12,LEGAL FEES,,ORG
C00370007,,,DEMOCRACY FOR AMERICA,,CALIFORNIA DEMOCRATIC PARTY,SACRAMENTO,CA,95814,175.85,2015-04-20,EVENT REGISTRATION FEE,,ORG
C00499053,"NOLAN, RICHARD M.",DFL,NOLAN FOR CONGRESS VOLUNTEER COMMITTEE,DFL,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034071,55,2015-06-16,DUES,,ORG
C00431304,"MCCASKILL, CLAIRE",DEM,MCCASKILL FOR MISSOURI,DEM,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,02138,54.73,2015-04-12,CREDIT CARD PROCESSING FEES,Solicitation and Fundraising Expenses,
C00250720,"JOHNSON, SAM MR.",REP,FRIENDS OF SAM JOHNSON,REP,CARRIE MARQUIS,DALLAS,TX,75214,443.28,2015-04-21,WAGES-CAMPAIGN OFFICE,Administrative/Salary/Overhead Expenses,ORG
C00269837,"HASTINGS, ALCEE L",DEM,HASTINGS FOR CONGRESS,DEM,"BASHFULL DAISY, BASHFULL DAISY",FT. LAUDERDALE,FL,33304,184.44,2015-05-01,FLOWERS FOR CONST,,IND
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"EYMAN, DIRK",WASHINGTON,DC,20003,486.42,2015-06-03,TRAVEL EXPENSES,,IND
C00202416,"LEWIS, JOHN R.",DEM,JOHN LEWIS FOR CONGRESS,DEM,AVIS RENT-A-CAR,ATLANTA,GA,30320,249.17,2015-03-25,CAR RENTAL,,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,THE NATION COMPANY L.P.,NEW YORK,NY,10003,3000,2015-01-23,GENERIC CMTE. LIST RENTAL,,ORG
C00365692,"FORBES, J. RANDY",REP,FORBES FOR CONGRESS,REP,U.S. POSTAL SERVICE,CHESAPEAKE,VA,233226619,49,2015-06-12,POSTAGE,,ORG
C00042366,,,DSCC,DEM,"UNITED AIRLINES, INC.",CHICAGO,IL,60606,678.1,2015-04-16,TRAVEL EXPENSES,,
C00373563,"KING, STEVE MR.",REP,KING FOR CONGRESS,REP,PAYCHEX,FAIRFAX,VA,220314642,89.11,2015-05-15,PAYROLL PROCESSING,Administrative/Salary/Overhead Expenses,ORG
C00377002,,,AMERICA FIRST NATIONAL COMMITTEE,UNK,1ST NATIONAL PROCESSING,CALABASAS,CA,913023829,77.82,2015-04-02,CREDIT CARD PROCESSING FEES,,ORG
C00096412,"SMITH, CHRISTOPHER H.",REP,COMMITTEE TO REELECT CONGRESSMAN CHRIS SMITH,REP,"PAYCHEX, INC.",MARLTON,NJ,080530387,414.54,2015-04-10,PAYROLL TAXES IMPOUNDED,Administrative/Salary/Overhead Expenses,ORG
C00502393,"BRIDENSTINE, JAMES FREDERICK",REP,FRIENDS OF JIM BRIDENSTINE INC.,REP,FIRST WATCH,TULSA,OK,74137,42.72,2015-02-23,CAMPAIGN BREAKFAST,Administrative/Salary/Overhead Expenses,ORG
C00412759,"BUCHANAN, VERNON",REP,VERN BUCHANAN FOR CONGRESS,REP,OFFICE DEPOT,CINCINNATI,OH,45263,18.46,2015-05-04,OFFICE SUPPLIES,,ORG
C00044776,,,ALABAMA REPUBLICAN PARTY,REP,CONTRI BROTHERS,BIRMINGHAM,AL,35206,84.25,2015-01-09,AMEX PAYMENT: FLORAL EXPENSE,,ORG
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,"MELLINGER, PETER",NEW YORK,NY,101855256,60,2015-06-30,PHONE,Administrative/Salary/Overhead Expenses,IND
C00075820,,,NRCC,REP,WASHINGTON COURIER,ALEXANDRIA,VA,22312,12.47,2015-01-23,DELIVERY SERVICE,,ORG
C00040857,,,OAKLAND COUNTY DEMOCRATIC PARTY,DEM,"REID, PHIL",CLARKSTON,MI,48348,300,2015-01-29,TREASURER CONTRACT SERVICES,,IND
C00042366,,,DSCC,DEM,"BADER, LINDSAY P",WASHINGTON,DC,20002,1220.72,2015-01-30,SALARY,,IND
C00458844,"RUBIO, MARCO",REP,MARCO RUBIO FOR PRESIDENT,REP,UNITED AIRLINES,CHICAGO,IL,60606,-73,2015-06-09,TRAVEL,,ORG
C00326264,"SANCHEZ, LORETTA",DEM,COMMITTEE TO RE-ELECT LORETTA SANCHEZ,DEM,"EVANS & KATZ, LLC",WASHINGTON,DC,200036300,2238.44,2015-06-01,COMPLIANCE SERVICES,,ORG
C00437889,"PETERS, GARY",DEM,PETERS FOR MICHIGAN,DEM,"LEVINE, PAULA",BOSTON,MA,021165283,1324,2015-03-06,FUNDRAISING SERVICES,,IND
C00496760,"AMODEI, MARK EUGENE",REP,AMODEI FOR NEVADA,REP,FTD.COM,DOWNERS GROVE,IL,60515,120.97,2015-04-23,THANK YOU FLOWERS - OVERHEAD,Administrative/Salary/Overhead Expenses,ORG
C00042366,,,DSCC,DEM,DELTA AIR LINES,ATLANTA,GA,30354,72.1,2015-03-13,TRAVEL EXPENSES,,
C00226522,"NEAL, RICHARD E MR.",DEM,RICHARD E NEAL FOR CONGRESS COMMITTEE,DEM,ACTBLUE,SOMERVILLE,MA,02144,98.75,2015-03-30,CONDIUIT FEE - ARSHI SIDDIQUI  $2500.00 CONTRIBUTION,Solicitation and Fundraising Expenses,PAC
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,HYATT REGENCY,WASHINGTON,DC,20001,239.75,2015-03-18,"CATERING,FOOD & BEVERAGE",,ORG
C00009704,,,CONSERVATIVE VICTORY FUND,CRV,PAC FAXES (IN HOUSE),WASHINGTON,DC,20003,-344.45,2015-05-08,IN-KIND FRIENDS OF MIKE LEE,,ORG
C00238907,"REED, JOHN F",DEM,REED COMMITTEE; THE,DEM,"REED, JOHN F",CRANSTON,RI,029200628,526.32,2015-03-04,MILEAGE REIMBURSEMENT,,IND
C00041269,"EDWARDS, CHET",DEM,GEORGIA FEDERAL ELECTIONS COMMITTEE,DEM,UNITED HEALTHCARE,PALATINE,IL,600550151,1260.73,2015-03-31,HEALTH INSURANCE,,ORG
C00512129,"BARBER, RONALD",DEM,RON BARBER FOR CONGRESS,DEM,OLDMIXON HILL,SEATTLE,WA,981341234,692.5,2015-05-18,"WEBSITE, MEDIA EXPENSES",,ORG
C00460899,"CARNEY, JOHN",DEM,JOHN CARNEY FOR CONGRESS,DEM,WESTIN WILMINGTON,WILMINGTON,DE,198015195,500,2015-04-21,ROOM RENTAL FEE,Solicitation and Fundraising Expenses,ORG
C00351379,"HONDA, MIKE",DEM,MIKE HONDA FOR CONGRESS,DEM,SOUTHWEST AIRLINES,DALLAS,TX,752351611,26,2014-12-27,AIR TRAVEL FEE,,ORG
C00437756,"SCHOCK, AARON JON MR.",REP,SCHOCK FOR CONGRESS,REP,FEDEX,MEMPHIS,TN,381940001,83.42,2015-01-06,SHIPPING,,ORG
C00303305,"SESSIONS, PETE MR.",REP,PETE SESSIONS FOR CONGRESS,REP,CITIBANK MASTERCARD,THE LAKES,NV,889016417,2068.78,2015-06-02,REIMB:  SEE BELOW,Administrative/Salary/Overhead Expenses,ORG
C00193433,,,EMILY'S LIST,,"WAMBU, MUTHONI",WASHINGTON,DC,20002,3157.95,2015-03-15,SALARIES,,IND
C00464073,"DESJARLAIS, SCOTT HON.",REP,FRIENDS OF SCOTT DESJARLAIS,REP,"DESJARLAIS, SCOTT",SOUTH PITTSBURG,TN,373806414,472.23,2015-04-06,TRAVEL EXPENSE,,IND
C00494583,"YOHO, THEODORE SCOTT",REP,TED YOHO FOR CONGRESS,REP,"PIRYX, INC.",SAN FRANSISCO,CA,94105,2.16,2015-02-13,CC TRANSACTION FEES,Administrative/Salary/Overhead Expenses,ORG
C00499236,"HOLDING, GEORGE E MR.",REP,GEORGE HOLDING FOR CONGRESS INC.,REP,TRAIL BLAZER CAMPAIGN SERVICES INC.,MINNEAPOLIS,MN,55427,3250,2015-03-26,SOFTWARE,Administrative/Salary/Overhead Expenses,ORG
C00346312,"SCHUMER, CHARLES E",DEM,FRIENDS OF SCHUMER,DEM,AMERICAN AIRLINES,DALLAS,TX,75261,300.1,2015-03-31,TRAVEL,Travel Expenses,
C00376939,"BLACKBURN, MARSHA MRS.",REP,"MARSHA BLACKBURN FOR CONGRESS, INC.",REP,"PAYCHEX, INC.",NASHVILLE,TN,37214,79.63,2015-04-30,PAYROLL PROCESSING,Administrative/Salary/Overhead Expenses,ORG
C00430991,"MEEKS, GREGORY W.",DEM,FRIENDS FOR GREGORY MEEKS,DEM,MENUS BY OCCASIONS CATERERS,WASHINGTON,DC,20017,606.17,2015-04-21,CATERING,,ORG
C00044842,,,REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA,REP,REPUBLICAN NATIONAL COMMITTEE,WASHINGTON,DC,20003,225,2015-04-13,REGISTRATION FEES,,COM
C00503110,"PETERS, SCOTT",DEM,SCOTT PETERS FOR CONGRESS,DEM,THE PLACE CATERING,SAN DIEGO,CA,921311838,2160,2015-06-28,INKIND FROM CANDIDATE - CATERING,,ORG
C00401224,,,ACTBLUE,,"BRAZIL, BRIDGET",SOMERVILLE,MA,02144,852,2015-06-05,SALARY,,IND
C00107003,"PETRI, THOMAS",REP,CITIZENS FOR TOM PETRI,REP,WI DIVISION OF UNEMPLOYMENT,MADISON,WI,53707,1.35,2015-01-06,TAX,,
C00513432,,,NOW OR NEVER PAC,,KINETIC 5,SPRINGFIELD,MO,65804,50,2015-04-01,WEB HOSTING,,ORG
C00012229,"YOUNG, DONALD E",REP,ALASKANS FOR DON YOUNG INC.,REP,CAPITOL HILL CLUB,WASHINGTON,DC,20003,491.45,2015-04-17,CAMPAIGN MEALS,,ORG
C00394957,"SCALISE, STEVE MR.",REP,SCALISE FOR CONGRESS,REP,FEDEX CORPORATION,MEMPHIS,TN,38120,392.79,2015-05-06,POSTAGE,,ORG
C00452623,,,DEMOCRATS OF HEMET - SAN JACINTO,DEM,UNITED STATES POSTAL SERVICE,HEMET,CA,925444750,49,2015-01-15,POSTAGE - REIMBURSED GENE HIKEL,Administrative/Salary/Overhead Expenses,ORG
C00395467,"FORTENBERRY, JEFFREY L. HONORABLE",REP,JEFF FORTENBERRY FOR UNITED STATES CONGRESS,REP,VANCO SERVICES,MINNETONKA,MN,55343,189.45,2015-03-31,CREDIT CARD SERVICE FEE,Administrative/Salary/Overhead Expenses,ORG
C00575050,"LAHOOD, DARIN MCKAY",REP,LAHOOD FOR CONGRESS,REP,"RED LEADER STRATEGIES, INC.",AURORA,IL,605980822,771.06,2015-06-17,EVENT PLANNING,,ORG
C00385773,"WASSERMAN SCHULTZ, DEBBIE",DEM,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,DEM,CARD SERVICE INTERNATIONAL INC.,HOUSTON,TX,770603520,0.09,2015-02-26,CREDIT CARD PROCESSING FEE,,ORG
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,MAESTRO CONFERENCE,OAKLAND,CA,94610,497,2015-04-21,PHONE,,ORG
C00394866,"BOUSTANY, CHARLES W. DR. JR.",REP,"CHARLES BOUSTANY JR. MD FOR CONGRESS, INC.",REP,TARGETED VICTORY,ALEXANDRIA,VA,223141547,7500,2015-04-14,SEE MEMO ITEMS,Administrative/Salary/Overhead Expenses,ORG
C00390476,"MCMORRIS RODGERS, CATHY",REP,CATHY MCMORRIS RODGERS FOR CONGRESS,REP,UNITED STATES TREASURY,DALLAS,TX,75266,1938,2015-05-31,OFFICE - PAYROLL TAXES,Administrative/Salary/Overhead Expenses,ORG
C00350785,"KIRK, MARK STEVEN",REP,KIRK FOR SENATE,REP,WENNEMAN MEAT CO.,SAINT LIBORY,IL,622820341,740.7,2015-04-29,EVENT CATERING,,
C00350785,"KIRK, MARK STEVEN",REP,KIRK FOR SENATE,REP,"SALAMON, ELIZABETH",CHICAGO,IL,606147621,1523.83,2015-03-13,SALARY,,IND
C00542761,"POWELL, ADAM CLAYTON IV",DEM,ADAM CLAYTON POWELL FOR CONGRESS,DEM,NYC TAXI & LIMOUSINE COMMISSION,NEW YORK,NY,100042736,13.3,2015-01-07,TRAVEL EXPENSES,Travel Expenses,ORG
C00575050,"LAHOOD, DARIN MCKAY",REP,LAHOOD FOR CONGRESS,REP,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,489.53,2015-04-20,FUNDRAISING MEETING,,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"PARNITZKE, BRIAN T",WASHINGTON,DC,20003,1807.59,2015-05-15,PAYROLL,,IND
C00240986,"SERRANO, JOSE E.",DEM,SERRANO FOR CONGRESS,DEM,HANNA HUNT,WASHINGTON,DC,20003,500,2015-03-24,FUNDRAISING CONSULTING SERVICES,,ORG
C00255562,"CLYBURN, JAMES E.",DEM,FRIENDS OF JIM CLYBURN,DEM,UNITED AIRLINES,CHICAGO,IL,60666,972.58,2015-04-08,TRAVEL EXPENSES,,ORG
C00480228,,,CONTINUING AMERICA'S STRENGTH AND SECURITY PAC,,AMERICAN EXPRESS,DALLAS,TX,75265,261.95,2015-03-04,CREDIT CARD INTEREST AND FEES,,ORG
C00464297,"AYOTTE, KELLY A",REP,FRIENDS OF KELLY AYOTTE INC,,U S SENATE GIFT SHOP,WASHINGTON,DC,205100001,400,2015-06-26,PUBLICATIONS,Administrative/Salary/Overhead Expenses,
C00506048,"RICE, TOM",REP,TOM RICE FOR CONGRESS,REP,"ELINE, ALEX",MYRTLE BEACH,SC,295724337,207.96,2015-04-17,SALARY,,IND
C00394957,"SCALISE, STEVE MR.",REP,SCALISE FOR CONGRESS,REP,CHICK-FIL-A,ATLANTA,GA,30349,14.25,2015-01-16,FOOD & BEVERAGE,,ORG
C00460063,"LONG, BILLY MR.",REP,BILLY LONG FOR CONGRESS,REP,PANERA BREAD,SPRINGFIELD,MO,658043704,31.63,2015-04-07,MEAL,Campaign Event Expenses,ORG
C00351031,,,ASIAN AMERICAN ACTION FUND,,"SANDLER & REIFF, P.C.",WASHINGTON,DC,20003,527.5,2015-02-23,LEGAL FEES,,ORG
C00471896,"ELLMERS, RENEE JACISIN",REP,RENEE ELLMERS FOR CONGRESS COMMITTEE,REP,UBER TECHNOLOGY,SAN FRANCISCO,CA,94105,11.6,2015-01-09,TRANSPORTATION,Administrative/Salary/Overhead Expenses,ORG
C00457325,"SHAHEEN, JEANNE",DEM,SHAHEEN FOR SENATE,,AMERICAN EXPRESS,PHOENIX,AZ,850723852,2.11,2015-02-04,CREDIT CARD PROCESSING FEES,,
C00280537,"ROS-LEHTINEN, ILEANA THE HON.",REP,ROS-LEHTINEN FOR CONGRESS,REP,PRIMO'S RESTAURANT LOUNGE,MIAMI,FL,331321180,32,2015-05-11,CAMPAIGN MEETING,Administrative/Salary/Overhead Expenses,ORG
C00420695,,,"JOBS, ECONOMY AND BUDGET FUND (JEB FUND)",,FEDERAL EXPRESS (FEDEX),MEMPHIS,TN,38116,25.15,2015-06-08,PAC EXPRESS SHIPPING,Administrative/Salary/Overhead Expenses,ORG
C00027466,,,NRSC,REP,DULLES AIRPORT TAXI,FALLS CHURCH,VA,22046,98.75,2015-03-09,TRAVEL,,
C00012229,"YOUNG, DONALD E",REP,ALASKANS FOR DON YOUNG INC.,REP,DON YOUNG,FORT YUKON,AK,997400125,200,2015-03-19,AUCTION PRIZE - DINNER,,ORG
C00193433,,,EMILY'S LIST,,AUTHORIZE.NET,AMERICAN FORK,UT,84003,1208.2,2015-04-02,CREDIT CARD SERVICE CHARGES,,ORG
C00341396,,,MOVEON.ORG POLITICAL ACTION,,"PLANTENBERG, MICHAEL",AMES,IA,50010,300,2015-04-30,RENT,,IND
C00458877,"KINZINGER, ADAM",REP,KINZINGER FOR CONGRESS,REP,UNITED AIRLINES,ELK GROVE TOWNSHIP,IL,60007,634.2,2015-06-12,AIRFARE,Travel Expenses,ORG
C00005561,,,DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA,DEM,"PETTERSON, ERIC",NORTH PALM BEACH,FL,334084234,291.09,2015-06-15,STAFF REIMBURSEMENT,,IND
C00040857,,,OAKLAND COUNTY DEMOCRATIC PARTY,DEM,"HORMEZ, DUNIA",HAZEL PARK,MI,480301508,100,2015-04-13,VOUCHER PRIZE PAYOUTS,,IND
C00143230,,,NEW YORK STATE DEMOCRATIC COMMITTEE,DEM,AMERICAN EXPRESS,NEWARK,NJ,071011270,2513.5,2015-06-24,CREDIT CARD PAYMENT-SEE BELOW,,ORG
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,"ANDERSON, LOGAN",NEW YORK,NY,101855256,1663.69,2015-06-15,PAYROLL,Administrative/Salary/Overhead Expenses,IND
C00455725,,,MARIPOSA COUNTY REPUBLICAN CENTRAL COMMITTEE (FED ACCOUNT),REP,"WESTFALL, RICHARD",CATHEYS VALLEY,CA,953069754,230.5,2015-06-01,CONFERENCE,,IND
C00498121,"WILLIAMS, ROGER",REP,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE,REP,UPSTREAM COMMUNICATIONS,AUSTIN,TX,78701,669.51,2015-05-11,"EMAIL BROADCAST SERVICES, ONLINE ADVERTISING, SOCIAL MEDIA SERVICES",,ORG
C00573519,"CARSON, BENJAMIN S SR MD",REP,CARSON AMERICA,REP,"HALEY, NICHOLAS",ALEXANDRIA,VA,22314,2500,2015-06-15,PAYROLL,,IND
C00488304,,,AMERICAN LEGACY POLITICAL ACTION COMMITTEE,,BASECAMP,CHICAGO,IL,60607,20,2015-05-11,DUES & SUBSCRIPTIONS,,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,BUFFER,SAN FRANCISCO,CA,94107,50,2016-03-09,GENERIC CMTE. SUBSCRIPTIONS,,ORG
C00579458,"BUSH, JEB",REP,"JEB 2016, INC.",REP,"CICCONE, CHRISTINE",MIAMI,FL,33144,1332.93,2015-06-22,HEALTH INSURANCE/FOOD AND BEVERAGE,,IND
C00503052,"JEFFRIES, HAKEEM",DEM,JEFFRIES FOR CONGRESS,DEM,THE BEVERLY HILTON HOTEL,BEVERLY HILLS,CA,90210,6.5,2015-05-04,LODGING,,ORG
C00452276,,,PODER PAC,,PNC MERCHANT SERVICES,PITTSBURGH,PA,15265,166.61,2015-05-31,CREDIT CARD FEE,,ORG
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,"VAZQUEZ, MEAGHAN",NORTH BETHESDA,MD,20852,1328.32,2015-01-30,SALARIES,,IND
C00326801,"BALDWIN, TAMMY",DEM,TAMMY BALDWIN FOR SENATE,DEM,QTI HUMAN RESOURCES,MADISON,WI,537010552,159.95,2015-02-28,PAYROLL ADMINISTRATION FEES,,
C00496075,"PAUL, RAND",REP,RAND PAUL FOR US SENATE 2016,REP,"MASSHQ, INC.",HOUSTON,TX,770331042,739.99,2015-01-20,SHIPPING CONSULTING,,
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,BANK OF AMERICA,PHOENIX,AZ,850723155,283.3,2015-02-23,TRAVEL,Travel Expenses,ORG
C00458463,"PORTMAN, ROB",REP,PORTMAN FOR SENATE COMMITTEE,,"CAVALRY, LLC",WASHINGTON,DC,200017635,10000,2015-03-20,COMMUNICATIONS CONSULTING,Administrative/Salary/Overhead Expenses,
C00409730,,,NEW DEMOCRAT COALITION PAC,,UNITED AIRLINES,CHICAGO,IL,60666,1073.4,2015-06-26,TRAVEL,,ORG
C00563759,,,NATIONAL CAMPAIGN,,IGNITE PAYMENTS,CORAL SPRINGS,FL,33065,1740.71,2015-04-30,CREDIT CARD FEE,,ORG
C00286187,"THORNBERRY, MAC",REP,THORNBERRY FOR CONGRESS COMMITTEE,REP,"RUNION, LINDA",AMARILLO,TX,791096865,155.64,2015-06-24,WAGES,Administrative/Salary/Overhead Expenses,IND
C00040857,,,OAKLAND COUNTY DEMOCRATIC PARTY,DEM,STATE OF MICHIGAN,LANSING,MI,48901,150,2015-02-06,5162 + BINGO LICENSE FEE,,ORG
C00506931,"STEWART, CHRIS",REP,"FRIENDS FOR CHRIS STEWART, INC.",REP,DELTA AIR,ATLANTA,GA,30320,29.5,2015-02-25,TRAVEL - AIRFARE,,ORG
C00350785,"KIRK, MARK STEVEN",REP,KIRK FOR SENATE,REP,"THE ENDICOTT GROUP, LLC",WASHINGTON,DC,200031107,5000,2015-01-29,FUNDRAISING CONSULTING,,
C00577130,"SANDERS, BERNARD",DEM,BERNIE 2016,,CAPITAL SENIOR CENTER,COLUMBIA,SC,292014136,160,2015-06-23,ROOM RENTAL,,ORG
C00498212,"LOWENTHAL, ALAN",DEM,ALAN LOWENTHAL FOR CONGRESS,DEM,"STATECRAFT, INC.",LA JOLLA,CA,92307,200,2015-01-19,DECEMBER/JANUARY,Administrative/Salary/Overhead Expenses,ORG
C00349506,"CANTWELL, MARIA",DEM,FRIENDS OF MARIA,DEM,INFOGROUP,OMAHA,NE,681030243,24.25,2015-04-14,MAILING LIST RENTAL,,
C00398750,,,NEW PAC,,CITI CARDS,THE LAKES,NV,88901,1157.2,2015-02-04,TRAVEL EXP: AIR TRAVEL,Travel Expenses,ORG
C00540500,"BOOKER, CORY A",DEM,CORY BOOKER FOR SENATE,DEM,AMAZON.COM,SEATTLE,WA,98109,20.55,2015-06-18,OFFICE SUPPLIES,,
C00397505,"MOORE, GWEN S",DEM,MOORE FOR CONGRESS,DEM,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,941051611,8.85,2015-02-03,TRAVEL,,ORG
C00075820,,,NRCC,REP,HAMPTON INN,MCLEAN,VA,22102,359.93,2015-05-04,TRAVEL,,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,US MONITOR INC,NEW CITY,NY,10956,306.68,2015-02-11,MAIL PRODUCTION SERVICES,,ORG
C00575050,"LAHOOD, DARIN MCKAY",REP,LAHOOD FOR CONGRESS,REP,"MCCULLY, SHARON",TOLUCA,IL,613690097,220,2015-06-25,IN-KIND:FOOD FOR EVENT,,IND
C00193433,,,EMILY'S LIST,,STARBUCKS,DOYLESTOWN,PA,18901,7.77,2015-06-22,TRAVEL/ACCOMMODATION /MEALS,,ORG
C00379479,,,THE HAWKEYE PAC,,DELTA AIRLINES,ATLANTA,GA,30320,320.2,2015-04-07,AIRFARE,Administrative/Salary/Overhead Expenses,ORG
C00435099,"FOSTER, G. WILLIAM (BILL)",DEM,BILL FOSTER FOR CONGRESS,DEM,DEMAR DIRECT,LOMBARD,IL,60148,2996.61,2015-03-17,POSTAGE,,ORG
C00136457,,,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,REP,PAYPAL,SAN JOSE,CA,951312021,2.06,2015-04-06,CREDIT CARD PROCESSING FEES,,ORG
C00393348,"MARCHANT, KENNY E MR.",REP,KENNY MARCHANT FOR CONGRESS,REP,VERIZON WIRELESS,DALLAS,TX,752660108,94.79,2015-06-03,TELEPHONE SERVICE,Administrative/Salary/Overhead Expenses,ORG
C00204370,"REID, HARRY",DEM,FRIENDS FOR HARRY REID,DEM,AMERICAN EXPRESS,NEWARK,NJ,07101,98.82,2015-02-05,CREDIT CARD PROCESSING FEES,,
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"WILD, MICHAEL T",WASHINGTON,DC,20003,2813.21,2015-01-15,PAYROLL,,IND
C00546846,"CURBELO, CARLOS",REP,CARLOS CURBELO CONGRESS,REP,AMERICAN AIRLINES,DFW,TX,75261,2406.7,2015-04-01,AIRFARE,Travel Expenses,ORG
C00349506,"CANTWELL, MARIA",DEM,FRIENDS OF MARIA,DEM,"ADP, INC.",REDMOND,WA,980525135,10,2015-02-27,PAYROLL FEE,,
C00500843,"WARREN, ELIZABETH",DEM,ELIZABETH FOR MA INC,DEM,CARMINE'S,WASHINGTON,DC,20004,1124.5,2015-01-01,RECEPTION - CATERING,Administrative/Salary/Overhead Expenses,
C00550871,"ZINKE, RYAN K",REP,ZINKE FOR CONGRESS,REP,AMAZON.COM,SEATTLE,WA,981081300,887.96,2015-04-27,OFFICE EQUIPMENT,,ORG
C00075820,,,NRCC,REP,"PATTEN, KELSEY",WASHINGTON,DC,20003,1363.32,2015-06-30,PAYROLL,,IND
C00136457,,,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,REP,CHRISTMAS TREE SHOPS,NASHUA,NH,03063,20.61,2015-02-22,OFFICE SUPPLIES,,ORG
C00520379,"COLLINS, CHRISTOPHER C",REP,COLLINS FOR CONGRESS,REP,AMERICAN EXPRESS,NEWARK,NJ,071011270,9820.06,2015-05-30,CREDIT CARD PAYMENT,Administrative/Salary/Overhead Expenses,ORG
